"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CSCI-611","Mathematics of High-Dimensional Data","P","4.0 units","Lecture","30401R","048","10:00-11:50am","Mon, Wed","40","0","0","Mahdi Soltanolkotabi","THH118"
"CSCI-612","Optimization for the Information and Data Sciences","P","4.0 units","Lecture","30999R","048","3:30-5:20pm","Mon, Wed","60","0","0","Mahdi Soltanolkotabi","THH102"
"","","","","Discussion","31002R","048","TBA","","60","0","0","","OFFICE"
"CSCI-626","Text as Data","","4.0 units","Lecture","52750D","001","2:00-5:50pm","Thursday","21","0","0","Morteza Dehghani","SGM911"
"CSCI-651","Advanced Computer Networking","PMC","4.0 units","Lecture","30131D","048","10:00-11:50am","Mon, Wed","15","0","0","John Heidemann","OHE100D"
"CSCI-653","High Performance Computing and Simulations","P","4.0 units","Lecture","30072D","048","2:00-3:50pm","Mon, Wed","30","0","0","Aiichiro Nakano","THH108"
"CSCI-654","Crafting a Research Agenda","","4.0 units","Lecture","30073D","048","10:00-11:50am","Mon, Wed","30","0","0","Barath Raghavan","DMC258"
"CSCI-658","Diagnosis and Design of Reliable Digital Systems","","4.0 units","Lecture","30787R","048","12:00-3:50pm","Saturday","60","0","0","Moe Tabar","GFS101"
"CSCI-659","Introduction to Online Optimization","","4.0 units","Lecture","30071D","048","1:00-4:20pm","Friday","30","0","0","Haipeng Luo","KAP158"
"CSCI-662","Advanced Natural Language Processing","C","4.0 units","Lecture","30240D","048","10:00-11:50am","Mon, Wed","35","0","0","Jonathan May","DMC261"
"CSCI-670","Advanced Analysis of Algorithms","PC","4.0 units","Lecture","30236D","048","2:00-3:50pm","Mon, Wed","60","0","0","Ming-Deh Huang","THH114"
"CSCI-675","Convex and Combinatorial Optimization","P","4.0 units","Lecture","30069D","048","3:30-5:20pm","Mon, Wed","30","0","0","Shaddin Dughmi","GFS222"
"CSCI-677","Advanced Computer Vision","","4.0 units","Lecture","30228D","048","4:00-5:50pm","Tue, Thu","70","0","0","Ramakant Nevatia","OHE136"
"","","","","Lecture","30229D","034","4:00-5:50pm","Tue, Thu","20","0","0","Ramakant Nevatia","DEN@Viterbi"
"CSCI-697","Seminar in Computer Science Research","MC","1.0 units, max 2","Lecture","30176D","048","12:00-12:50pm","Monday","150","0","0","Maja Mataric","MHP101"
