"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"MATH-512","Financial Informatics and Simulation (Computer Labs and Prac","","3.0 units","Lecture","40097R","001","10:00-10:50am","MWF","25","0","0","","GFS220"
"","","","","Discussion","40098R","001","TBA","","13","0","0","","OFFICE"
"","","","","Discussion","40099R","001","TBA","","12","0","0","","OFFICE"
"MATH-513","Lie Theory","P","3.0 units","Lecture","39731R","001","12:00-12:50pm","MWF","20","0","0","","KAP414"
"MATH-525a","Real Analysis","P","3.0 units","Lecture","39735R","001","10:00-10:50am","MWF","35","0","0","","KAP414"
"MATH-530a","Stochastic Calculus and Mathematical Finance","","3.0 units","Lecture","39737R","001","2:00-3:15pm","Wed, Fri","40","0","0","","GFS116"
"MATH-532","Combinatorial Analysis","","3.0 units","Lecture","39740R","001","2:00-2:50pm","MWF","25","0","0","","GFS223"
"MATH-535b","Differential Geometry","P","3.0 units","Lecture","39741R","001","TBA","","20","0","0","","OFFICE"
"MATH-540","Topology","P","3.0 units","Lecture","39745R","001","11:00-11:50am","MWF","20","0","0","","KAP414"
"MATH-541b","Introduction to Mathematical Statistics","P","3.0 units","Lecture","39750R","001","11:00-11:50am","MWF","30","0","0","","KAP140"
"MATH-546","Mathematical Statistics for Data Science","P","4.0 units","Lecture","39742D","001","1:00-2:50pm","Wed, Fri","30","0","0","","WPH203"
"MATH-547","Mathematical Foundations of Statistical Learning Theory","P","3.0 units","Lecture","39752R","001","1:00-1:50pm","MWF","30","0","0","","KAP414"
"MATH-549","Foundations of Mathematical Data Science","P","4.0 units","Lecture","39743D","001","10:00-11:50am","Mon, Wed","30","0","0","","THH119"
"MATH-550","Statistical Consulting and Data Analysis","","3.0 units","Lecture","39753R","001","12:00-12:50pm","MWF","16","0","0","","VHE206"
"MATH-555a","Partial Differential Equations","P","3.0 units","Lecture","39755R","001","2:00-2:50pm","MWF","25","0","0","","DMC260"
"MATH-577","Computational Molecular Biology Laboratory","","2.0 units","Lecture","12956D","001","2:00-3:50pm","Tuesday","35","0","0","Mark Chaisson","GFS223"
"MATH-590","Directed Research","","1.0-12.0 units","Lecture","39775D","001","TBA","","20","0","0","","OFFICE"
"","","","","Lecture","39776D","001","TBA","","20","0","0","","OFFICE"
"MATH-594a","Master's Thesis","","2.0 units","Lecture","39780D","001","TBA","","10","0","0","","OFFICE"
"MATH-594b","Master's Thesis","P","2.0 units","Lecture","39781D","001","TBA","","10","0","0","","OFFICE"
"MATH-594z","Master's Thesis","PC","0.0 units","Lecture","39782R","001","TBA","","10","0","0","","OFFICE"
"MATH-595","Practicum in Teaching the Liberal Arts: Mathematics","","2.0 units","Lecture","39784R","001","TBA","","25","0","0","","OFFICE"
"MATH-596","Internship for Curricular Practical Training","C","1.0-3.0 units, max 3","Lecture","39786D","001","TBA","","10","0","0","","OFFICE"
"MATH-613","Topics in Representation Theory","P","3.0 units, max 12","Lecture","39695D","001","TBA","","20","0","0","","OFFICE"
"MATH-625","Topics in Real Analysis","","3.0 units, max 12","Lecture","39790R","001","TBA","","20","0","0","Igor Kukavica","OFFICE"
"MATH-635","Topics in Differential Geometry","P","3.0 units, max 12","Lecture","39803R","001","TBA","","20","0","0","","OFFICE"
"MATH-702","Seminar in Numerical Analysis","","3.0 units","Lecture","39805D","001","TBA","","10","0","0","","OFFICE"
"MATH-705","Seminar in Probability","","3.0 units","Lecture","39806D","001","TBA","","10","0","0","","OFFICE"
"MATH-710","Seminar in Algebra","","3.0 units","Lecture","39807D","001","TBA","","10","0","0","","OFFICE"
"MATH-725","Seminar in Analysis","","3.0 units","Lecture","39808D","001","TBA","","10","0","0","","OFFICE"
"MATH-733","Seminar in Combinatorics","","3.0 units","Lecture","39820D","001","TBA","","10","0","0","","OFFICE"
"MATH-735","Seminar in Differential Geometry","","3.0 units","Lecture","39809D","001","TBA","","10","0","0","","OFFICE"
"MATH-740","Seminar in Topology","","3.0 units","Lecture","39810D","001","TBA","","10","0","0","","TBD"
"MATH-741","Seminar in Statistics","","3.0 units","Lecture","39804D","001","TBA","","10","0","0","","OFFICE"
"MATH-755","Seminar in Partial Differential Equations","","3.0 units","Lecture","39801D","001","TBA","","10","0","0","","OFFICE"
"MATH-790","Research","","1.0-12.0 units","Lecture","39811D","001","TBA","","20","0","0","","OFFICE"
"MATH-794a","Doctoral Dissertation","","2.0 units","Lecture","39815D","001","TBA","","10","0","0","","OFFICE"
"MATH-794b","Doctoral Dissertation","P","2.0 units","Lecture","39816D","001","TBA","","10","0","0","","OFFICE"
"MATH-794c","Doctoral Dissertation","P","2.0 units","Lecture","39817D","001","TBA","","10","0","0","","OFFICE"
"MATH-794d","Doctoral Dissertation","P","2.0 units","Lecture","39818D","001","TBA","","10","0","0","","OFFICE"
"MATH-794z","Doctoral Dissertation","PC","0.0 units","Lecture","39819D","001","TBA","","10","0","0","","OFFICE"
