Course number,Course title,Registration restrictions,Units,Type,Section,Session,Time,Days,Seats,Registered,Waitlist,Instructor,Room,Department
EE-364,Introduction to Probability and Statistics for Electrical Engineering and Computer Science,P,4.0 units,Lecture,30778R,1.0,10:00-11:50am,"Mon, Wed",30.0,0.0,0.0,Leana Golubchik,VPD106,EE
,,,,Discussion,30779R,1.0,10:00-10:50am,Friday,30.0,0.0,0.0,Leana Golubchik,KAP140,EE
,,,,Lecture,30480R,1.0,12:00-1:50pm,"Tue, Thu",30.0,0.0,0.0,Michael Neely,KAP163,EE
,,,,Discussion,30481R,1.0,11:00-11:50am,Friday,30.0,0.0,0.0,Michael Neely,SSL202,EE
EE-370L,Electromagnetics for Engineering Systems,P,4.0 units,Lecture,31015R,1.0,2:00-3:20pm,"Mon, Wed",35.0,0.0,0.0,Gianluca Lazzi,VHE217,EE
,,,,Lab,31012R,1.0,10:00-11:50am,Friday,35.0,0.0,0.0,Gianluca Lazzi,OHE230,EE
,,,,Lecture,31010R,1.0,2:00-3:20pm,"Tue, Thu",31.0,0.0,0.0,Aluizio Prata,VHE210,EE
,,,,Lab,31011R,1.0,8:00-9:50am,Friday,30.0,0.0,0.0,Aluizio Prata,OHE230,EE
EE-443,Introduction to Power Systems,P,4.0 units,Lecture,30496R,1.0,6:00-9:40pm,Thursday,80.0,0.0,0.0,Mohammed Beshir,OHE132,EE
,,,,Lecture,30497D,14.0,6:00-9:40pm,Thursday,20.0,0.0,0.0,,DEN@Viterbi,EE
EE-444,Power Systems Technology,P,4.0 units,Lecture,30964R,1.0,6:00-9:40pm,Monday,50.0,0.0,0.0,Mohammed Beshir,OHE132,EE
,,,,Lecture,31282D,14.0,6:00-9:40pm,Monday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30962R,1.0,8:30-9:20am,Friday,50.0,0.0,0.0,,OHE136,EE
,,,,Discussion,30963D,14.0,8:30-9:20am,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
EE-445L,Introduction to Robotics,PC,4.0 units,Lecture,29955D,1.0,4:00-5:50pm,"Tue, Thu",50.0,0.0,0.0,,SOSB46,EE
,,,,Lecture,30386D,1.0,11:00-12:20pm,"Tue, Thu",30.0,0.0,0.0,Heather Culbertson,WPH102,EE
,,,,Lab,29956R,1.0,1:00-3:50pm,Tuesday,15.0,0.0,0.0,,RTH419,EE
,,,,Lab,29958R,1.0,1:00-3:50pm,Thursday,15.0,0.0,0.0,,RTH419,EE
EE-450,Introduction to Computer Networks,C,4.0 units,Lecture,30623R,1.0,2:00-3:50pm,"Tue, Thu",40.0,0.0,0.0,Feng Qian,SOSB46,EE
,,,,Discussion,30505R,1.0,11:00-11:50am,Friday,40.0,0.0,0.0,Feng Qian,GFS116,EE
,,,,Lecture,30454R,1.0,2:00-3:50pm,"Tue, Thu",40.0,0.0,0.0,Cauligi Raghavendra,WPHB28,EE
,,,,Discussion,30503R,1.0,5:00-5:50pm,Wednesday,40.0,0.0,0.0,Cauligi Raghavendra,DMC101,EE
,,,,Lecture,30500R,1.0,10:00-11:50am,"Tue, Thu",30.0,0.0,0.0,Ali Zahid,OHE122,EE
,,,,Lecture,30545D,14.0,10:00-11:50am,"Tue, Thu",30.0,0.0,0.0,Ali Zahid,DEN@Viterbi,EE
,,,,Discussion,30504R,1.0,1:00-1:50pm,Friday,30.0,0.0,0.0,Ali Zahid,OHE122,EE
,,,,Discussion,30546D,14.0,1:00-1:50pm,Friday,30.0,0.0,0.0,Ali Zahid,DEN@Viterbi,EE
,,,,Quiz,30684R,1.0,7:00-9:15pm,Friday,40.0,0.0,0.0,Ali Zahid,OFFICE,EE
,,,,Quiz,31186D,14.0,4:00-5:50pm,Friday,30.0,0.0,0.0,Ali Zahid,DEN@Viterbi,EE
EE-451,Parallel and Distributed Computation,P,4.0 units,Lecture,30408D,1.0,2:00-3:20pm,"Tue, Thu",60.0,0.0,0.0,,ZHS252,EE
,,,,Lab,30409R,1.0,2:00-3:20pm,Friday,60.0,0.0,0.0,,SOSB46,EE
EE-454L,Introduction to System-on-Chip,P,4.0 units,Lecture,30911D,1.0,2:00-3:50pm,"Mon, Wed",45.0,0.0,0.0,Shahin Nazarian,KAP156,EE
,,,,Lab,30559R,1.0,9:00-10:50am,Friday,45.0,0.0,0.0,,THH212,EE
EE-455x,Introduction to Programming Systems Design,,4.0 units,Lecture,30100D,1.0,12:30-1:50pm,"Tue, Thu",120.0,0.0,0.0,Claire Bono,OHE122,EE
,,,,Lab,29950R,1.0,4:00-5:50pm,Thursday,30.0,0.0,0.0,,SAL109,EE
,,,,Lab,30192R,1.0,2:00-3:50pm,Thursday,30.0,0.0,0.0,,SAL126,EE
,,,,Lab,30205D,1.0,6:00-7:50pm,Thursday,30.0,0.0,0.0,,SAL109,EE
,,,,Lab,30262D,1.0,10:00-11:50am,Friday,30.0,0.0,0.0,,DMC150,EE
,,,,Lecture,29963D,14.0,12:30-1:50pm,"Tue, Thu",30.0,0.0,0.0,Claire Bono,DEN@Viterbi,EE
,,,,Lab,29964R,14.0,TBA,,30.0,0.0,0.0,,DEN@Viterbi,EE
EE-457,Computer Systems Organization,P,4.0 units,Lecture,31284R,1.0,2:00-3:50pm,"Mon, Wed",60.0,0.0,0.0,Gandhi Puvvada,GFS101,EE
,,,,Lecture,31305D,14.0,4:00-5:50pm,"Tue, Thu",20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Lecture,31338R,1.0,4:00-5:50pm,"Tue, Thu",82.0,0.0,0.0,Gandhi Puvvada,OHE132,EE
,,,,Discussion,30569R,1.0,4:00-4:50pm,Wednesday,82.0,0.0,0.0,,OHE132,EE
,,,,Discussion,30605R,1.0,12:00-12:50pm,Friday,95.0,0.0,0.0,,SLH200,EE
,,,,Discussion,31285D,14.0,4:00-4:50pm,Wednesday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Quiz,31336D,14.0,6:00-9:00pm,Thursday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Quiz,31337R,1.0,6:00-9:00pm,Thursday,180.0,0.0,0.0,,OFFICE,EE
EE-477L,MOS VLSI Circuit Design,P,4.0 units,Lecture,30523R,1.0,4:00-5:50pm,"Mon, Wed",70.0,0.0,0.0,Shahin Nazarian Massoud Pedram,ZHS352,EE
,,,,Lecture,30593R,1.0,12:00-1:50pm,"Mon, Wed",82.0,0.0,0.0,Shahin Nazarian,OHE132,EE
,,,,Lecture,30599D,14.0,12:00-1:50pm,"Mon, Wed",20.0,0.0,0.0,Shahin Nazarian,DEN@Viterbi,EE
,,,,Quiz,30449R,1.0,TBA,Monday,160.0,0.0,0.0,,OFFICE,EE
,,,,Lab,30577D,14.0,3:00-4:50pm,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Lab,30595R,1.0,3:00-4:50pm,Friday,56.0,0.0,0.0,,OHE100D,EE
,,,,Lab,30598R,1.0,6:00-7:50pm,Tuesday,48.0,0.0,0.0,,KAP144,EE
,,,,Lab,30991R,1.0,6:00-7:50pm,Friday,48.0,0.0,0.0,,KAP144,EE
EE-482,Linear Control Systems,P,4.0 units,Lecture,30603R,1.0,4:00-5:50pm,"Mon, Wed",20.0,0.0,0.0,Richard Chiang,THH115,EE
,,,,Lab,30607R,1.0,6:30-9:30pm,Thursday,10.0,0.0,0.0,,EEBB18,EE
,,,,Lab,30871R,1.0,6:30-9:30pm,Tuesday,10.0,0.0,0.0,,EEBB18,EE
EE-483,Introduction to Digital Signal Processing,P,4.0 units,Lecture,30609R,1.0,10:00-11:50am,"Tue, Thu",75.0,0.0,0.0,Justin Haldar,OHE136,EE
,,,,Lecture,30613D,14.0,10:00-11:50am,"Tue, Thu",20.0,0.0,0.0,Justin Haldar,DEN@Viterbi,EE
,,,,Discussion,30561D,14.0,1:00-1:50pm,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30612R,1.0,1:00-1:50pm,Friday,75.0,0.0,0.0,,OHE136,EE
EE-490x,Directed Research,C,"1.0-8.0 units, max 12",Lecture,30611D,1.0,TBA,,15.0,0.0,0.0,Michelle Povinelli Bhaskar Krishnamachari,OFFICE,EE
EE-494a,Undergraduate Thesis,C,2.0 units,Lecture,31188D,1.0,TBA,,10.0,0.0,0.0,,OFFICE,EE
EE-494b,Undergraduate Thesis,PC,2.0 units,Lecture,31187R,1.0,TBA,,10.0,0.0,0.0,,OFFICE,EE
EE-503,Probability for Electrical and Computer Engineers,,4.0 units,Discussion,30527R,48.0,10:00-10:50am,Friday,40.0,0.0,0.0,Brandon Franzke,WPH102,EE
,,,,Lecture,30774R,48.0,12:00-1:50pm,"Tue, Thu",70.0,0.0,0.0,Brandon Franzke,LVL17,EE
,,,,Discussion,31113R,48.0,11:00-11:50am,Friday,70.0,0.0,0.0,,THH212,EE
,,,,Lecture,30587R,48.0,2:00-6:50pm,Friday,49.0,0.0,0.0,Bart Kosko,ZHS252,EE
,,,,Discussion,30588R,48.0,4:00-4:50pm,Wednesday,49.0,0.0,0.0,Bart Kosko,SLH100,EE
,,,,Lecture,30689D,48.0,8:00-9:50am,"Tue, Thu",81.0,0.0,0.0,Andreas Molisch,OHE122,EE
,,,,Lecture,30789D,34.0,8:00-9:50am,"Tue, Thu",20.0,0.0,0.0,Andreas Molisch,DEN@Viterbi,EE
,,,,Discussion,30699R,48.0,2:00-2:50pm,Friday,81.0,0.0,0.0,Andreas Molisch,OHE122,EE
,,,,Discussion,31399D,34.0,2:00-2:50pm,Friday,20.0,0.0,0.0,Andreas Molisch,DEN@Viterbi,EE
EE-507,Micro- and Nano-Fabrication Technology,,4.0 units,Lecture,30773R,48.0,2:00-3:50pm,"Mon, Wed",48.0,0.0,0.0,Wei Wu,LVL16,EE
EE-509,Nanophotonics and Metamaterials,P,4.0 units,Lecture,30786R,48.0,2:00-3:50pm,"Mon, Wed",18.0,0.0,0.0,Michelle Povinelli,WPH104,EE
EE-510,Linear Algebra for Engineering,,4.0 units,Lecture,30477R,48.0,2:00-3:50pm,"Tue, Thu",80.0,0.0,0.0,,OHE122,EE
,,,,Lecture,30479D,34.0,2:00-3:50pm,"Tue, Thu",10.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30478R,48.0,3:00-3:50pm,Friday,80.0,0.0,0.0,,OHE122,EE
,,,,Discussion,30483D,34.0,3:00-3:50pm,Friday,10.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Lecture,30475R,48.0,4:00-5:50pm,"Tue, Thu",60.0,0.0,0.0,,GFS118,EE
,,,,Discussion,30476R,48.0,9:00-9:50am,Friday,60.0,0.0,0.0,,SSL202,EE
EE-511,Machine Learning Hardware Accelerators,P,4.0 units,Lecture,30572R,48.0,2:00-3:50pm,"Mon, Wed",36.0,0.0,0.0,Mehdi Kamal,VPDLL101,EE
,,,,Discussion,30573R,48.0,3:00-3:50pm,Friday,36.0,0.0,0.0,,DMC201,EE
EE-512,Stochastic Processes for Financial Engineering,P,4.0 units,Lecture,31190R,48.0,10:00-11:50am,"Mon, Wed",45.0,0.0,0.0,George Papavassilopoulos,OHE100C,EE
,,,,Lecture,31298D,34.0,10:00-11:50am,"Mon, Wed",10.0,0.0,0.0,George Papavassilopoulos,DEN@Viterbi,EE
,,,,Discussion,31193R,48.0,10:00-10:50am,Friday,45.0,0.0,0.0,,OHE100C,EE
,,,,Discussion,31299D,34.0,10:00-10:50am,Friday,10.0,0.0,0.0,,DEN@Viterbi,EE
EE-514,Quantum Error Correction,P,4.0 units,Lecture,30888R,48.0,4:00-5:50pm,"Tue, Thu",38.0,0.0,0.0,Daniel Lidar,VPD106,EE
EE-515,"Quantum Sensing: Machine Learning, Inference and Information",,4.0 units,Lecture,30565R,48.0,2:00-3:50pm,"Mon, Wed",25.0,0.0,0.0,Quntao Zhuang,DMC155,EE
EE-516,High-Voltage DC Transmission Systems,P,4.0 units,Lecture,31322D,34.0,6:00-9:40pm,Wednesday,20.0,0.0,0.0,Mohammed Beshir,DEN@Viterbi,EE
,,,,Lecture,31398R,48.0,6:00-9:40pm,Wednesday,40.0,0.0,0.0,Mohammed Beshir,RTH115,EE
EE-518,Mathematics and Tools for Financial Engineering,,4.0 units,Lecture,31301D,48.0,2:00-3:50pm,"Mon, Wed",80.0,0.0,0.0,George Papavassilopoulos,OHE132,EE
,,,,Lecture,31303D,34.0,2:00-3:50pm,"Mon, Wed",20.0,0.0,0.0,George Papavassilopoulos,DEN@Viterbi,EE
,,,,Discussion,31302R,48.0,6:00-6:50pm,Friday,80.0,0.0,0.0,,OHE122,EE
,,,,Discussion,31304D,34.0,6:00-6:50pm,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
EE-520,Introduction to Quantum Information Processing,,4.0 units,Lecture,30812D,48.0,2:00-3:50pm,"Tue, Thu",35.0,0.0,0.0,Todd Brun,KAP146,EE
EE-525,Power System Protection,P,4.0 units,Lecture,30624R,48.0,6:00-9:50pm,Thursday,25.0,0.0,0.0,Backer Abu-Jaradeh,OHE136,EE
,,,,Lecture,30625D,34.0,6:00-9:50pm,Thursday,10.0,0.0,0.0,Backer Abu-Jaradeh,DEN@Viterbi,EE
EE-530,"Optical Materials, Instruments and Devices",,4.0 units,Lecture,30681R,48.0,4:00-5:50pm,"Mon, Wed",24.0,0.0,0.0,Demetri Christodoulides,KAP134,EE
EE-534,Materials Characterization,,4.0 units,Lecture,32177R,48.0,10:00-11:50am,"Mon, Wed",15.0,0.0,0.0,,VHE206,EE
EE-536a,Analog Integrated Circuits,P,4.0 units,Lecture,30695D,34.0,2:00-3:50pm,"Mon, Wed",25.0,0.0,0.0,Mike Shuo-Wei Chen,DEN@Viterbi,EE
,,,,Lecture,30696R,48.0,2:00-3:50pm,"Mon, Wed",76.0,0.0,0.0,Mike Shuo-Wei Chen,OHE136,EE
,,,,Discussion,30697D,34.0,10:00-10:50am,Friday,25.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30698R,48.0,10:00-10:50am,Friday,76.0,0.0,0.0,,OHE136,EE
EE-537,Modern Solid-State Devices,P,4.0 units,Lecture,30590R,48.0,2:30-3:50pm,"Tue, Thu",25.0,0.0,0.0,Chongwu Zhou,DMC154,EE
EE-538,Computing Principles for Electrical Engineers,,2.0 units,Lecture,30753R,48.0,2:30-4:20pm,Friday,50.0,0.0,0.0,Arash Saifhashemi,GFS101,EE
,,,,Lecture,30759R,48.0,4:30-6:20pm,Friday,50.0,0.0,0.0,Arash Saifhashemi,GFS101,EE
,,,,Discussion,30757R,48.0,6:00-7:20pm,Wednesday,65.0,0.0,0.0,,ZHS352,EE
,,,,Discussion,30761R,48.0,6:00-7:20pm,Thursday,35.0,0.0,0.0,,KAP147,EE
EE-539,Engineering Quantum Mechanics,,4.0 units,Lecture,30702R,48.0,10:00-11:50am,"Mon, Wed",40.0,0.0,0.0,Tony Levi,VPD110,EE
,,,,Quiz,30733R,48.0,9:00-9:50am,Friday,40.0,0.0,0.0,,OFFICE,EE
EE-541,A Computational Introduction to Deep Learning,,2.0 units,Lecture,30799D,48.0,3:00-4:50pm,Monday,60.0,0.0,0.0,Brandon Franzke,SOSB4,EE
EE-542,Internet and Cloud Computing,P,4.0 units,Lecture,31119R,48.0,12:00-1:50pm,"Mon, Wed",60.0,0.0,0.0,Young Cho,THH116,EE
EE-545,Robotics,,4.0 units,Lecture,30167D,48.0,4:00-7:20pm,Thursday,70.0,0.0,0.0,,SLH102,EE
,,,,Lecture,29975D,48.0,2:00-3:50pm,"Mon, Wed",70.0,0.0,0.0,Daniel Seita,LVL17,EE
,,,,Lab,30226R,48.0,8:00-9:50am,Friday,70.0,0.0,0.0,,RTH419,EE
EE-546,Mathematics of High-Dimensional Data,P,4.0 units,Lecture,30401R,48.0,10:00-11:50am,"Mon, Wed",40.0,0.0,0.0,Mahdi Soltanolkotabi,THH118,EE
EE-547,Applied and Cloud Computing for Electrical Engineers,P,2.0 units,Lecture,30897R,48.0,3:00-4:50pm,Tuesday,90.0,0.0,0.0,Brandon Franzke,WPHB27,EE
,,,,Discussion,30979R,48.0,2:00-2:50pm,Friday,90.0,0.0,0.0,Brandon Franzke,ZHS159,EE
EE-554,Cyber-Physical Systems: A Computing Perspective,,4.0 units,Lecture,30411R,48.0,8:00-9:50am,"Mon, Wed",50.0,0.0,0.0,Paul Bogdan,ZHS352,EE
,,,,Discussion,30413R,1.0,-,,50.0,0.0,0.0,,TBA,EE
,,,,Lab,30412R,48.0,9:00-9:50am,Friday,50.0,0.0,0.0,,GFS101,EE
EE-557,Computer Systems Architecture,P,4.0 units,Lecture,30628D,34.0,2:00-3:50pm,"Tue, Thu",20.0,0.0,0.0,Murali Annavaram,DEN@Viterbi,EE
,,,,Lecture,30630R,48.0,2:00-3:50pm,"Tue, Thu",82.0,0.0,0.0,Murali Annavaram,OHE132,EE
,,,,Discussion,30629D,34.0,1:00-1:50pm,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30631R,48.0,1:00-1:50pm,Friday,82.0,0.0,0.0,,OHE132,EE
EE-561,Foundations of Artificial Intelligence,,4.0 units,Lecture,30202D,48.0,5:00-7:20pm,Wednesday,240.0,0.0,0.0,Wei-Min Shen,SGM124,EE
,,,,Discussion,30295R,48.0,7:30-8:20pm,Wednesday,240.0,0.0,0.0,,SGM124,EE
,,,,Quiz,29981R,48.0,TBA,,240.0,0.0,0.0,,OFFICE,EE
,,,,Lecture,30079D,34.0,5:00-7:20pm,Wednesday,30.0,0.0,0.0,Wei-Min Shen,DEN@Viterbi,EE
,,,,Discussion,30305R,34.0,7:30-8:20pm,Wednesday,30.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Quiz,29982R,34.0,TBA,,30.0,0.0,0.0,,DEN@Viterbi,EE
EE-572L,Electromagnetic Wave Engineering,P,4.0 units,Lecture,30465D,48.0,8:00-9:20am,"Tue, Thu",25.0,0.0,0.0,Aluizio Prata,GFS105,EE
,,,,Lab,30466R,48.0,10:00-11:50am,Tuesday,25.0,0.0,0.0,,,EE
EE-576,Integrated Memory Devices and Technologies,,4.0 units,Lecture,30592R,34.0,4:00-5:50pm,"Mon, Wed",10.0,0.0,0.0,Joshua Yang,DEN@Viterbi,EE
,,,,Lecture,30594R,48.0,4:00-5:50pm,"Mon, Wed",45.0,0.0,0.0,Joshua Yang,OHE100B,EE
,,,,Discussion,30571R,34.0,11:00-11:50am,Friday,10.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Discussion,30591R,48.0,11:00-11:50am,Friday,45.0,0.0,0.0,,OHE100B,EE
EE-577a,VLSI System Design,P,4.0 units,Lecture,30654R,48.0,10:00-11:50am,Friday,53.0,0.0,0.0,Sandeep Gupta Sridhar Narayanan,"OHE100D, OHE136",EE
,,,,Lecture,30655D,34.0,10:00-11:50am,Friday,20.0,0.0,0.0,,"DEN@Viterbi, GFS109",EE
,,,,Discussion,30657D,34.0,9:00-9:50am,Monday,20.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Quiz,30441R,34.0,TBA,,60.0,0.0,0.0,,OFFICE,EE
,,,,Quiz,30446R,48.0,TBA,,60.0,0.0,0.0,,OFFICE,EE
,,,,Discussion,30445R,48.0,9:00-9:50am,Monday,53.0,0.0,0.0,,OHE132,EE
EE-577b,VLSI System Design,P,4.0 units,Lecture,30653D,34.0,8:00-11:50am,Saturday,5.0,0.0,0.0,Moe Tabar,DEN@Viterbi,EE
,,,,Discussion,30487D,34.0,2:00-3:50pm,Friday,5.0,0.0,0.0,,DEN@Viterbi,EE
,,,,Lecture,30656R,48.0,8:00-11:50am,Saturday,70.0,0.0,0.0,Moe Tabar,OHE136,EE
,,,,Discussion,30846R,48.0,2:00-3:50pm,Friday,70.0,0.0,0.0,,OHE136,EE
EE-585,Linear System Theory,,4.0 units,Lecture,30987R,48.0,10:00-11:50am,"Tue, Thu",35.0,0.0,0.0,Mihailo Jovanovic,OHE100B,EE
,,,,Lecture,31044D,34.0,10:00-11:50am,"Tue, Thu",10.0,0.0,0.0,Mihailo Jovanovic,DEN@Viterbi,EE
EE-588,Optimization for the Information and Data Sciences,P,4.0 units,Lecture,30999R,48.0,3:30-5:20pm,"Mon, Wed",60.0,0.0,0.0,Mahdi Soltanolkotabi,THH102,EE
,,,,Discussion,31002R,48.0,TBA,,60.0,0.0,0.0,,OFFICE,EE
EE-641,Deep Learning Systems,P,2.0 units,Lecture,30404R,48.0,3:00-4:50pm,Wednesday,40.0,0.0,0.0,Brandon Franzke,SOSB4,EE
EE-653,Advanced Topics in Microarchitecture,P,3.0 units,Lecture,30544R,48.0,4:00-5:50pm,"Mon, Wed",45.0,0.0,0.0,Murali Annavaram,ZHS163,EE
EE-658,Diagnosis and Design of Reliable Digital Systems,,4.0 units,Lecture,30787R,48.0,12:00-3:50pm,Saturday,60.0,0.0,0.0,Moe Tabar,GFS101,EE
EE-660,Machine Learning II: Mathematical Foundations and Methods,P,4.0 units,Lecture,30460R,48.0,4:00-5:50pm,"Tue, Thu",56.0,0.0,0.0,Stephen Tu,OHE100D,EE
,,,,Lecture,30889D,34.0,4:00-5:50pm,"Tue, Thu",20.0,0.0,0.0,Stephen Tu,DEN@Viterbi,EE
,,,,Discussion,31100R,48.0,2:00-2:50pm,Friday,56.0,0.0,0.0,,OHE100D,EE
,,,,Discussion,31101D,34.0,2:00-2:50pm,Friday,20.0,0.0,0.0,,DEN@Viterbi,EE
EE-675,Data Analysis and Control Techniques for Neurotechnology Des,,4.0 units,Lecture,31328R,48.0,9:00-10:50am,"Tue, Thu",30.0,0.0,0.0,Maryam Shanechi,VHE210,EE
EE-676,Advanced Computer Vision,,4.0 units,Lecture,30228D,48.0,4:00-5:50pm,"Tue, Thu",70.0,0.0,0.0,Ramakant Nevatia,OHE136,EE
,,,,Lecture,30229D,34.0,4:00-5:50pm,"Tue, Thu",20.0,0.0,0.0,Ramakant Nevatia,DEN@Viterbi,EE
EE-682,"Law, AI and Intellectual Property for Engineers",,4.0 units,Lecture,30576D,48.0,6:00-9:40pm,Wednesday,30.0,0.0,0.0,Bart Kosko,ZHS252,EE
EE-690,Directed Research,,1.0-4.0 units,Lecture,30674D,48.0,TBA,,100.0,0.0,0.0,,OFFICE,EE
EE-698,Doctoral Seminar Series,MC,1.0 unit,Lecture,30602R,48.0,12:00-12:50pm,Friday,80.0,0.0,0.0,,EEB132,EE
EE-790,Research,,1.0-12.0 units,Lecture,30675D,48.0,TBA,,250.0,0.0,0.0,,OFFICE,EE
EE-794a,Doctoral Dissertation,C,2.0 units,Lecture,30676D,48.0,TBA,,50.0,0.0,0.0,,OFFICE,EE
EE-794b,Doctoral Dissertation,PC,2.0 units,Lecture,30677R,48.0,TBA,,50.0,0.0,0.0,,OFFICE,EE
EE-794c,Doctoral Dissertation,PC,2.0 units,Lecture,30678R,48.0,TBA,,50.0,0.0,0.0,,OFFICE,EE
EE-794d,Doctoral Dissertation,PC,2.0 units,Lecture,30679R,48.0,TBA,,50.0,0.0,0.0,,OFFICE,EE
EE-794z,Doctoral Dissertation,PC,0.0 units,Lecture,30680R,48.0,TBA,,50.0,0.0,0.0,,OFFICE,EE
FBE-206,The Power of Personal Finance,,2.0 units,Lecture,15285R,1.0,4:00-5:50pm,Tuesday,36.0,0.0,0.0,,JFF417,FBE
,,,,Lecture,15286R,1.0,4:00-5:50pm,Thursday,36.0,0.0,0.0,,BRI8,FBE
FBE-391,Real Estate Finance and Investment,PC,4.0 units,Lecture,15305R,1.0,10:00-11:50am,"Mon, Wed",48.0,0.0,0.0,Selale Tuzel,JFF416,FBE
,,,,Lecture,15306R,1.0,12:00-1:50pm,"Mon, Wed",48.0,0.0,0.0,Selale Tuzel,JFF236,FBE
FBE-400x,Introduction to Real Estate Finance and Development,,4.0 units,Lecture,15314R,1.0,6:00-7:50pm,"Tue, Thu",48.0,0.0,0.0,,HOHEDI,FBE
FBE-403,Introduction to the Legal Environment of Business,C,4.0 units,Lecture,15320R,1.0,10:00-11:50am,"Mon, Wed",86.0,0.0,0.0,Kevin Fields,HOHEDI,FBE
FBE-421,Financial Analysis and Valuation,PC,4.0 units,Lecture,15323R,1.0,8:00-9:50am,"Mon, Wed",70.0,0.0,0.0,Julia Plotts,JKP110,FBE
,,,,Lecture,15324R,1.0,10:00-11:50am,"Mon, Wed",70.0,0.0,0.0,Julia Plotts,JKP110,FBE
,,,,Lecture,15325R,1.0,12:00-1:50pm,"Mon, Wed",70.0,0.0,0.0,Julia Plotts,JKP110,FBE
,,,,Lecture,15326R,1.0,2:00-3:50pm,"Tue, Thu",73.0,0.0,0.0,Scott Abrams,JFFLL105,FBE
FBE-423,Introduction to Venture Capital and Private Equity,P,4.0 units,Lecture,15328R,1.0,2:00-3:50pm,"Mon, Wed",45.0,0.0,0.0,,JFF316,FBE
FBE-424,Financial Institutions and Capital Markets,PC,4.0 units,Lecture,15329R,1.0,4:00-5:50pm,"Mon, Wed",36.0,0.0,0.0,,JFF417,FBE
FBE-427,Real Estate Law,C,4.0 units,Lecture,15330R,1.0,4:00-5:50pm,"Mon, Wed",78.0,0.0,0.0,,JKP110,FBE
FBE-428,Introduction to Employment Law,,4.0 units,Lecture,15333R,1.0,2:00-3:50pm,"Tue, Thu",60.0,0.0,0.0,,JFF236,FBE
FBE-429,International Business Law,,4.0 units,Lecture,15335R,1.0,12:00-1:50pm,"Tue, Thu",60.0,0.0,0.0,,JFF236,FBE
FBE-430,Introduction to Decentralized Finance - DeFi,,2.0 units,Lecture,15337R,431.0,2:00-3:50pm,"Tue, Thu",25.0,0.0,0.0,,ACC205,FBE
FBE-432,Corporate Financial Strategy,P,4.0 units,Lecture,15340R,1.0,12:00-1:50pm,"Mon, Wed",36.0,0.0,0.0,,JFF328,FBE
FBE-435,Applied Finance in Fixed Income Securities,P,4.0 units,Lecture,15350R,1.0,2:00-3:50pm,"Mon, Wed",40.0,0.0,0.0,,JFF236,FBE
FBE-437,Entrepreneurial Finance: Financial Management for Developing Firms,P,4.0 units,Lecture,15351R,1.0,10:00-11:50am,"Tue, Thu",60.0,0.0,0.0,Duke Bristow,JFF414,FBE
,,,,Lecture,15353R,1.0,4:00-5:50pm,"Tue, Thu",60.0,0.0,0.0,Duke Bristow,HOHEDI,FBE
FBE-441,Investments,P,4.0 units,Lecture,15360R,1.0,8:00-9:50am,"Mon, Wed",70.0,0.0,0.0,,HOH1,FBE
,,,,Lecture,15362R,1.0,10:00-11:50am,"Mon, Wed",70.0,0.0,0.0,,HOH1,FBE
FBE-453,Practicum in Investment Management - Security Selection,P,4.0 units,Lecture,15366D,1.0,2:00-5:50pm,Wednesday,21.0,0.0,0.0,,BRI203,FBE
FBE-458,"Law of Forming, Financing and Managing Businesses",,4.0 units,Lecture,15367R,1.0,2:00-3:50pm,"Mon, Wed",78.0,0.0,0.0,,JKP110,FBE
FBE-459,Financial Derivatives,P,4.0 units,Lecture,15370R,1.0,4:00-5:50pm,"Tue, Thu",40.0,0.0,0.0,,JFF239,FBE
FBE-462,"International Trade, Finance and Commercial Policy",PC,4.0 units,Lecture,15374R,1.0,10:00-11:50am,"Tue, Thu",36.0,0.0,0.0,,BRI8,FBE
FBE-465,Real Estate Analysis and Computer Modeling,P,2.0 units,Lecture,15476R,431.0,4:00-5:50pm,Monday,30.0,0.0,0.0,,JFF416,FBE
FBE-468,International Real Estate Analysis,P,4.0 units,Lecture,15469R,1.0,6:00-7:50pm,"Mon, Wed",30.0,0.0,0.0,,BRI8,FBE
FBE-491,Real Estate Finance Colloquium,,2.0 units,Lecture,15383R,442.0,4:00-5:50pm,Monday,40.0,0.0,0.0,,JFF416,FBE
FBE-501,Investment Banking Fundamentals,MC,1.5 units,Lecture,15424R,411.0,6:30-9:30pm,Thursday,77.0,0.0,0.0,Brian Little,JKP110,FBE
